date,item_id,item_name,category,qty_sold,revenue,day_of_week,week_of_year,month,is_weekend,event_type,event_name,has_promo,temp_c,precipitation_mm,feels_like_c,local_event_nearby,event_lift,is_promo_day,quarter,is_friday,is_holiday,dow_sin,dow_cos,month_sin,month_cos,days_to_weekend,lag_1,lag_2,lag_3,lag_7,lag_14,rolling_7,rolling_14,rolling_30,rolling_7_std,wow_delta,rain_dummy,heavy_rain,cold_day,hot_day,pleasant_day,lag7_SM07,item_enc,category_enc
2025-07-26,LM06,Lemon Tart,dessert,26,364,5,30,7,1,none,,0,9.0,5.9,7.4,0,0.0,0,3,0,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,0,28.0,23.0,20.0,42.0,35.0,24.0,23.214285714285715,23.866666666666667,9.073771725877478,7.0,1,0,0,0,0,77.0,2,4
2025-07-27,LM06,Lemon Tart,dessert,22,308,6,30,7,1,none,,0,6.5,3.4,4.9,0,0.0,0,3,0,0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,0,26.0,28.0,23.0,23.0,26.0,21.714285714285715,22.571428571428573,24.166666666666668,4.785891965429451,-3.0,0,0,0,0,0,46.0,2,4
2025-07-28,LM06,Lemon Tart,dessert,18,252,0,31,7,0,none,,0,7.4,1.2,6.9,0,0.0,0,3,0,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,4,22.0,26.0,28.0,14.0,15.0,21.571428571428573,22.285714285714285,23.933333333333334,4.755948656056738,-1.0,0,0,0,0,0,23.0,2,4
2025-07-29,LM06,Lemon Tart,dessert,17,238,1,31,7,0,none,,0,5.0,0.0,6.4,0,0.0,0,3,0,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,3,18.0,22.0,26.0,18.0,19.0,22.142857142857142,22.5,22.866666666666667,3.848314411469529,-1.0,0,0,0,0,0,29.0,2,4
2025-07-30,LM06,Lemon Tart,dessert,17,238,2,31,7,0,none,,0,7.0,0.0,8.5,0,0.0,0,3,0,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,2,17.0,18.0,22.0,20.0,14.0,22.0,22.357142857142858,22.666666666666668,4.0414518843274125,6.0,0,0,0,0,0,33.0,2,4
2025-07-31,LM06,Lemon Tart,dessert,21,294,3,31,7,0,none,,0,8.9,0.0,8.0,0,0.0,0,3,0,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,1,17.0,17.0,18.0,23.0,20.0,21.571428571428573,22.571428571428573,22.633333333333333,4.4293394111365965,3.0,0,0,0,0,0,37.0,2,4
2025-08-01,LM06,Lemon Tart,dessert,31,434,4,31,8,0,concert,Local event,0,12.6,14.7,8.1,1,0.3744555016416955,0,3,1,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,21.0,17.0,17.0,28.0,28.0,21.285714285714285,22.642857142857142,22.9,4.386125310350301,0.0,1,0,0,0,0,42.0,2,4
2025-08-02,LM06,Lemon Tart,dessert,31,434,5,31,8,1,none,,0,15.6,0.0,15.7,0,0.0,0,3,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,0,31.0,21.0,17.0,26.0,42.0,21.714285714285715,22.857142857142858,23.333333333333332,5.219012860502981,-16.0,0,0,0,0,0,48.0,2,4
2025-08-03,LM06,Lemon Tart,dessert,25,350,6,31,8,1,none,,0,6.5,0.0,5.5,0,0.0,0,3,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,0,31.0,31.0,21.0,22.0,23.0,22.428571428571427,22.071428571428573,23.633333333333333,6.160550377391715,-1.0,0,0,0,0,0,41.0,2,4
2025-08-04,LM06,Lemon Tart,dessert,16,224,0,32,8,0,none,,1,12.1,0.0,12.0,0,0.0,1,3,0,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,4,25.0,31.0,31.0,18.0,14.0,22.857142857142858,22.214285714285715,22.966666666666665,6.229729031789749,4.0,0,0,0,0,0,28.0,2,4
2025-08-05,LM06,Lemon Tart,dessert,15,210,1,32,8,0,none,,1,8.0,0.0,8.1,0,0.0,1,3,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,3,16.0,25.0,31.0,17.0,18.0,22.571428571428573,22.357142857142858,22.533333333333335,6.5283265557911445,-1.0,0,0,0,0,0,33.0,2,4
2025-08-06,LM06,Lemon Tart,dessert,16,224,2,32,8,0,none,,0,12.8,0.0,14.0,0,0.0,0,3,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,2,15.0,16.0,25.0,17.0,20.0,22.285714285714285,22.142857142857142,22.333333333333332,6.848705126136046,-3.0,0,0,0,0,0,38.0,2,4
2025-08-07,LM06,Lemon Tart,dessert,18,252,3,32,8,0,none,,0,11.3,0.0,12.5,0,0.0,0,3,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,1,16.0,15.0,16.0,21.0,23.0,22.142857142857142,21.857142857142858,22.266666666666666,6.9863813100577365,-2.0,0,0,0,0,0,35.0,2,4
2025-08-08,LM06,Lemon Tart,dessert,36,504,4,32,8,0,concert,Local event,0,6.4,1.0,5.8,1,0.32276528085138034,0,3,1,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,18.0,16.0,15.0,31.0,28.0,21.714285714285715,21.5,22.2,7.158079018709943,3.0,0,0,0,0,0,53.0,2,4
2025-08-09,LM06,Lemon Tart,dessert,28,392,5,32,8,1,none,,0,15.0,10.1,11.7,0,0.0,0,3,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,0,36.0,18.0,16.0,31.0,26.0,22.428571428571427,22.071428571428573,22.8,8.383657572069277,5.0,1,0,0,0,0,53.0,2,4
2025-08-10,LM06,Lemon Tart,dessert,19,266,6,32,8,1,none,,0,10.6,0.0,11.3,0,0.0,0,3,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,0,28.0,36.0,18.0,25.0,22.0,22.0,22.214285714285715,22.933333333333334,7.937253933193788,3.0,0,0,0,0,0,41.0,2,4
2025-08-11,LM06,Lemon Tart,dessert,16,224,0,33,8,0,none,,0,11.1,0.0,10.5,0,0.0,0,3,0,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,4,19.0,28.0,36.0,16.0,18.0,21.142857142857142,22.0,22.7,7.883074092183672,-2.0,0,0,0,0,0,23.0,2,4
2025-08-12,LM06,Lemon Tart,dessert,18,252,1,33,8,0,none,,0,9.7,0.0,10.3,0,0.0,0,3,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,3,16.0,19.0,28.0,15.0,17.0,21.142857142857142,21.857142857142858,22.066666666666666,7.883074092183672,-2.0,0,0,0,0,0,36.0,2,4
2025-08-13,LM06,Lemon Tart,dessert,21,294,2,33,8,0,none,,0,11.2,0.0,11.1,0,0.0,0,3,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,2,18.0,16.0,19.0,16.0,17.0,21.571428571428573,21.928571428571427,21.8,7.568732673685506,-1.0,0,0,0,0,0,34.0,2,4
2025-08-14,LM06,Lemon Tart,dessert,18,252,3,33,8,0,none,,0,14.7,0.0,13.8,0,0.0,0,3,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,1,21.0,18.0,16.0,18.0,21.0,22.285714285714285,22.214285714285715,22.0,7.181324987175334,-3.0,0,0,0,0,0,32.0,2,4
2025-08-15,LM06,Lemon Tart,dessert,28,392,4,33,8,0,none,,0,13.1,0.0,12.2,0,0.0,0,3,1,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,18.0,21.0,18.0,36.0,31.0,22.285714285714285,22.0,21.966666666666665,7.181324987175334,5.0,0,0,0,0,0,60.0,2,4
2025-08-16,LM06,Lemon Tart,dessert,26,364,5,33,8,1,none,,0,15.0,0.0,16.4,0,0.0,0,3,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,0,28.0,18.0,21.0,28.0,31.0,21.142857142857142,21.785714285714285,22.433333333333334,4.913538149119981,-3.0,0,0,0,0,0,41.0,2,4
2025-08-17,LM06,Lemon Tart,dessert,17,238,6,33,8,1,none,,0,15.3,18.3,9.7,0,0.0,0,3,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,0,26.0,28.0,18.0,19.0,25.0,20.857142857142858,21.428571428571427,22.633333333333333,4.488079449258605,-6.0,1,1,0,0,0,37.0,2,4
2025-08-18,LM06,Lemon Tart,dessert,18,252,0,34,8,0,none,,0,18.4,4.7,18.7,0,0.0,0,3,0,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,4,17.0,26.0,28.0,16.0,16.0,20.571428571428573,20.857142857142858,22.266666666666666,4.68533680244881,0.0,0,0,0,0,0,32.0,2,4
2025-08-19,LM06,Lemon Tart,dessert,18,252,1,34,8,0,none,,0,13.7,0.0,13.2,0,0.0,0,3,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,3,18.0,17.0,26.0,18.0,15.0,20.857142857142858,21.0,21.466666666666665,4.4131837120372355,3.0,0,0,0,0,0,30.0,2,4
2025-08-20,LM06,Lemon Tart,dessert,17,238,2,34,8,0,none,,0,10.6,0.0,10.9,0,0.0,0,3,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,2,18.0,18.0,17.0,21.0,16.0,20.857142857142858,21.214285714285715,21.3,4.4131837120372355,5.0,0,0,0,0,0,32.0,2,4
2025-08-21,LM06,Lemon Tart,dessert,22,308,3,34,8,0,none,,0,18.5,0.0,20.9,0,0.0,0,3,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,1,17.0,18.0,18.0,18.0,18.0,20.285714285714285,21.285714285714285,21.4,4.644505202002563,0.0,0,0,0,0,1,36.0,2,4
2025-08-22,LM06,Lemon Tart,dessert,29,406,4,34,8,0,none,,0,14.5,0.0,13.5,0,0.0,0,3,1,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,22.0,17.0,18.0,28.0,36.0,20.857142857142858,21.571428571428573,21.533333333333335,4.561745697594736,-8.0,0,0,0,0,0,48.0,2,4
2025-08-23,LM06,Lemon Tart,dessert,52,728,5,34,8,1,concert,Local event,0,19.1,0.0,17.2,1,0.5859697211584763,0,3,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,0,29.0,22.0,17.0,26.0,28.0,21.0,21.071428571428573,21.833333333333332,4.830458915396508,-2.0,0,0,0,0,1,64.0,2,4
2025-08-24,LM06,Lemon Tart,dessert,19,266,6,34,8,1,none,,0,17.2,0.0,18.5,0,0.0,0,3,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,0,52.0,29.0,22.0,17.0,19.0,24.714285714285715,22.785714285714285,22.8,12.77646646135368,-2.0,0,0,0,0,1,34.0,2,4
2025-08-25,LM06,Lemon Tart,dessert,15,210,0,35,8,0,none,,0,15.9,0.0,15.1,0,0.0,0,3,0,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,4,19.0,52.0,29.0,18.0,16.0,25.0,22.785714285714285,22.5,12.59629575179413,2.0,0,0,0,0,0,28.0,2,4
2025-08-26,LM06,Lemon Tart,dessert,21,294,1,35,8,0,none,,0,17.6,0.0,17.6,0,0.0,0,3,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,3,15.0,19.0,52.0,18.0,18.0,24.571428571428573,22.714285714285715,22.133333333333333,12.921005415693516,0.0,0,0,0,0,1,33.0,2,4
2025-08-27,LM06,Lemon Tart,dessert,20,280,2,35,8,0,none,,0,22.7,0.0,22.1,0,0.0,0,3,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,2,21.0,15.0,19.0,17.0,21.0,25.0,22.928571428571427,22.1,12.714820748507108,-4.0,0,0,0,0,1,34.0,2,4
2025-08-28,LM06,Lemon Tart,dessert,21,294,3,35,8,0,none,,0,23.3,0.0,23.6,0,0.0,0,3,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,1,20.0,21.0,15.0,22.0,18.0,25.428571428571427,22.857142857142858,22.166666666666668,12.447987024108803,4.0,0,0,0,0,1,32.0,2,4
2025-08-29,LM06,Lemon Tart,dessert,24,336,4,35,8,0,none,,0,17.5,0.0,16.6,0,0.0,0,3,1,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,21.0,20.0,21.0,29.0,28.0,25.285714285714285,23.071428571428573,22.3,12.499523800453177,1.0,0,0,0,0,1,46.0,2,4
2025-08-30,LM06,Lemon Tart,dessert,31,434,5,35,8,1,none,,0,18.0,0.0,17.9,0,0.0,0,3,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,0,24.0,21.0,20.0,52.0,26.0,24.571428571428573,22.785714285714285,22.533333333333335,12.394315133118402,26.0,0,0,0,0,1,92.0,2,4
2025-08-31,LM06,Lemon Tart,dessert,24,336,6,35,8,1,none,,0,21.1,0.0,21.5,0,0.0,0,3,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,0,31.0,24.0,21.0,19.0,17.0,21.571428571428573,23.142857142857142,22.866666666666667,4.9617585208318955,2.0,0,0,0,0,1,40.0,2,4
2025-09-01,LM06,Lemon Tart,dessert,12,168,0,36,9,0,none,,0,15.5,17.7,9.2,0,0.0,0,3,0,0,0.0,1.0,-1.0,-1.8369701987210297e-16,4,24.0,31.0,24.0,15.0,18.0,22.285714285714285,23.642857142857142,22.633333333333333,4.889249625940793,-3.0,1,1,0,0,0,27.0,2,4
2025-09-02,LM06,Lemon Tart,dessert,15,210,1,36,9,0,none,,0,19.3,4.2,17.4,0,0.0,0,3,0,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,3,12.0,24.0,31.0,21.0,18.0,21.857142857142858,23.214285714285715,22.0,5.698788509515928,3.0,0,0,0,0,0,28.0,2,4
2025-09-03,LM06,Lemon Tart,dessert,16,224,2,36,9,0,none,,0,18.5,8.7,15.5,0,0.0,0,3,0,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,2,15.0,12.0,24.0,20.0,17.0,21.0,23.0,21.666666666666668,6.271629240742285,3.0,1,0,0,0,0,32.0,2,4
2025-09-04,LM06,Lemon Tart,dessert,20,280,3,36,9,0,none,,0,19.8,0.0,18.3,0,0.0,0,3,0,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,1,16.0,15.0,12.0,21.0,22.0,20.428571428571427,22.928571428571427,21.666666666666668,6.5538066001661415,-1.0,0,0,0,0,1,39.0,2,4
2025-09-05,LM06,Lemon Tart,dessert,30,420,4,36,9,0,concert,Local event,0,16.6,0.0,16.2,1,0.3754240314538232,0,3,1,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,20.0,16.0,15.0,24.0,29.0,20.285714285714285,22.785714285714285,21.833333333333332,6.550172662209923,-5.0,0,0,0,0,1,46.0,2,4
2025-09-06,LM06,Lemon Tart,dessert,43,602,5,36,9,1,concert,Local event,0,14.6,4.1,13.4,1,0.5416536820868284,0,3,0,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,0,30.0,20.0,16.0,31.0,52.0,21.142857142857142,22.857142857142858,22.3,7.448234050846603,-21.0,0,0,0,0,0,47.0,2,4
2025-09-07,LM06,Lemon Tart,dessert,22,308,6,36,9,1,none,,0,13.4,0.0,13.0,0,0.0,0,3,0,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0,43.0,30.0,20.0,24.0,19.0,22.857142857142858,22.214285714285715,23.133333333333333,10.745984853711212,5.0,0,0,0,0,0,40.0,2,4
2025-09-08,LM06,Lemon Tart,dessert,15,210,0,37,9,0,none,,0,16.5,0.0,16.2,0,0.0,0,3,0,0,0.0,1.0,-1.0,-1.8369701987210297e-16,4,22.0,43.0,30.0,12.0,15.0,22.571428571428573,22.428571428571427,22.666666666666668,10.7371185280649,-3.0,0,0,0,0,1,21.0,2,4
2025-09-09,LM06,Lemon Tart,dessert,17,238,1,37,9,0,none,,0,18.7,0.0,18.7,0,0.0,0,3,0,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,3,15.0,22.0,43.0,15.0,21.0,23.0,22.428571428571427,22.233333333333334,10.295630140987013,-6.0,0,0,0,0,1,30.0,2,4
2025-09-10,LM06,Lemon Tart,dessert,17,238,2,37,9,0,none,,0,19.4,0.0,18.8,0,0.0,0,3,0,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,2,17.0,15.0,22.0,16.0,20.0,23.285714285714285,22.142857142857142,22.166666666666668,10.061714328984674,-4.0,0,0,0,0,1,28.0,2,4
2025-09-11,LM06,Lemon Tart,dessert,16,224,3,37,9,0,none,,1,26.4,11.2,23.7,0,0.0,1,3,0,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,1,17.0,17.0,15.0,20.0,21.0,23.428571428571427,21.928571428571427,22.2,9.947481136065614,-1.0,1,0,0,0,0,31.0,2,4
2025-09-12,LM06,Lemon Tart,dessert,26,364,4,37,9,0,none,,0,24.1,2.2,24.9,0,0.0,0,3,1,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,16.0,17.0,17.0,30.0,24.0,22.857142857142858,21.571428571428573,22.133333333333333,10.286375640113679,6.0,0,0,0,0,0,52.0,2,4
2025-09-13,LM06,Lemon Tart,dessert,31,434,5,37,9,1,none,,0,18.1,0.0,17.7,0,0.0,0,3,0,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,0,26.0,16.0,17.0,43.0,31.0,22.285714285714285,21.714285714285715,22.3,9.928314487939476,12.0,0,0,0,0,1,71.0,2,4
2025-09-14,LM06,Lemon Tart,dessert,23,322,6,37,9,1,none,,1,22.3,3.1,21.8,0,0.0,1,3,0,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0,31.0,26.0,16.0,22.0,24.0,20.571428571428573,21.714285714285715,22.733333333333334,6.023762469230888,-2.0,0,0,0,0,0,32.0,2,4
2025-09-15,LM06,Lemon Tart,dessert,16,224,0,38,9,0,none,,0,20.3,0.0,20.0,0,0.0,0,3,0,0,0.0,1.0,-1.0,-1.8369701987210297e-16,4,23.0,31.0,26.0,15.0,12.0,20.714285714285715,21.642857142857142,22.566666666666666,6.074928962939586,3.0,0,0,0,0,1,29.0,2,4
2025-09-16,LM06,Lemon Tart,dessert,16,224,1,38,9,0,none,,0,20.9,0.0,21.2,0,0.0,0,3,0,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,3,16.0,23.0,31.0,17.0,15.0,20.857142857142858,21.928571428571427,22.233333333333334,5.92814112035615,2.0,0,0,0,0,1,30.0,2,4
2025-09-17,LM06,Lemon Tart,dessert,19,266,2,38,9,0,none,,0,22.5,1.2,23.7,0,0.0,0,3,0,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,2,16.0,16.0,23.0,17.0,16.0,20.714285714285715,22.0,22.2,6.047431568147663,1.0,0,0,0,0,1,34.0,2,4
2025-09-18,LM06,Lemon Tart,dessert,14,196,3,38,9,0,none,,0,24.0,18.7,18.9,0,0.0,0,3,0,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,1,19.0,16.0,16.0,16.0,20.0,21.0,22.214285714285715,22.233333333333334,5.887840577551925,-4.0,1,1,0,0,0,30.0,2,4
2025-09-19,LM06,Lemon Tart,dessert,24,336,4,38,9,0,none,,0,21.4,0.0,19.6,0,0.0,0,3,1,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,14.0,19.0,16.0,26.0,30.0,20.714285714285715,21.785714285714285,22.1,6.210590034081214,-4.0,0,0,0,0,1,38.0,2,4
2025-09-20,LM06,Lemon Tart,dessert,31,434,5,38,9,1,none,,0,25.8,0.8,26.0,0,0.0,0,3,0,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,0,24.0,14.0,19.0,31.0,43.0,20.428571428571427,21.357142857142858,22.333333333333332,5.968169536721284,-12.0,0,0,0,0,0,45.0,2,4
2025-09-21,LM06,Lemon Tart,dessert,18,252,6,38,9,1,none,,0,19.4,8.8,18.0,0,0.0,0,3,0,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0,31.0,24.0,14.0,23.0,22.0,20.428571428571427,20.5,22.633333333333333,5.968169536721284,1.0,1,0,0,0,0,34.0,2,4
2025-09-22,LM06,Lemon Tart,dessert,15,210,0,39,9,0,none,,0,23.1,0.0,22.9,0,0.0,0,3,0,0,0.0,1.0,-1.0,-1.8369701987210297e-16,4,18.0,31.0,24.0,16.0,15.0,19.714285714285715,20.214285714285715,22.266666666666666,5.908025211926759,1.0,0,0,0,0,1,26.0,2,4
2025-09-23,LM06,Lemon Tart,dessert,17,238,1,39,9,0,none,,0,31.1,0.0,32.1,0,0.0,0,3,0,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,3,15.0,18.0,31.0,16.0,17.0,19.571428571428573,20.214285714285715,21.033333333333335,6.023762469230889,-1.0,0,0,0,1,0,28.0,2,4
2025-09-24,LM06,Lemon Tart,dessert,18,252,2,39,9,0,none,,0,24.2,0.0,23.5,0,0.0,0,3,0,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,2,17.0,15.0,18.0,19.0,17.0,19.714285714285715,20.214285714285715,20.966666666666665,5.936168397046665,2.0,0,0,0,0,0,30.0,2,4
2025-09-25,LM06,Lemon Tart,dessert,16,224,3,39,9,0,none,,0,28.0,8.3,24.0,0,0.0,0,3,0,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,1,18.0,17.0,15.0,14.0,16.0,19.571428571428573,20.285714285714285,21.066666666666666,5.968169536721285,-2.0,1,0,0,0,0,20.0,2,4
2025-09-26,LM06,Lemon Tart,dessert,24,336,4,39,9,0,none,,0,24.2,0.0,24.3,0,0.0,0,3,1,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,16.0,18.0,17.0,24.0,26.0,19.857142857142858,20.285714285714285,20.9,5.698788509515932,-2.0,0,0,0,0,0,40.0,2,4
2025-09-27,LM06,Lemon Tart,dessert,46,644,5,39,9,1,concert,Local event,0,25.9,0.0,24.1,1,0.646802240342639,0,3,0,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,0,24.0,16.0,18.0,31.0,31.0,19.857142857142858,20.142857142857142,21.033333333333335,5.698788509515932,0.0,0,0,0,0,0,56.0,2,4
2025-09-28,LM06,Lemon Tart,dessert,20,280,6,39,9,1,none,,0,24.2,0.0,23.9,0,0.0,0,3,0,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0,46.0,24.0,16.0,18.0,23.0,22.0,21.214285714285715,21.866666666666667,10.969655114602904,-5.0,0,0,0,0,0,33.0,2,4
2025-09-29,LM06,Lemon Tart,dessert,15,210,0,40,9,0,none,,0,24.0,0.0,25.3,0,0.0,0,3,0,0,0.0,1.0,-1.0,-1.8369701987210297e-16,4,20.0,46.0,24.0,15.0,16.0,22.285714285714285,21.0,21.733333333333334,10.873734190152687,-1.0,0,0,0,0,1,22.0,2,4
2025-09-30,LM06,Lemon Tart,dessert,14,196,1,40,9,0,none,,0,22.4,0.0,20.5,0,0.0,0,3,0,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,3,15.0,20.0,46.0,17.0,16.0,22.285714285714285,20.928571428571427,21.2,10.873734190152687,1.0,0,0,0,0,1,27.0,2,4
2025-10-01,LM06,Lemon Tart,dessert,16,224,2,40,10,0,none,,0,26.2,0.0,24.9,0,0.0,0,4,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,2,14.0,15.0,20.0,18.0,19.0,21.857142857142858,20.785714285714285,20.866666666666667,11.171818285736842,-1.0,0,0,0,0,0,33.0,2,4
2025-10-02,LM06,Lemon Tart,dessert,17,238,3,40,10,0,none,,0,22.6,14.7,17.1,0,0.0,0,4,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,1,16.0,14.0,15.0,16.0,14.0,21.571428571428573,20.571428571428573,21.0,11.311603818750958,2.0,1,0,0,0,0,26.0,2,4
2025-10-03,LM06,Lemon Tart,dessert,25,350,4,40,10,0,none,,1,27.3,4.5,25.9,0,0.0,1,4,1,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,17.0,16.0,14.0,24.0,24.0,21.714285714285715,20.785714285714285,21.066666666666666,11.235572759681435,0.0,0,0,0,0,0,47.0,2,4
2025-10-04,LM06,Lemon Tart,dessert,34,476,5,40,10,1,concert,Local event,0,28.7,15.7,23.7,1,0.5028936710243281,0,4,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0,25.0,17.0,16.0,46.0,31.0,21.857142857142858,20.857142857142858,21.366666666666667,11.275764148954936,15.0,1,1,0,1,0,76.0,2,4
2025-10-05,LM06,Lemon Tart,dessert,19,266,6,40,10,1,none,,0,26.8,0.0,28.2,0,0.0,0,4,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,0,34.0,25.0,17.0,20.0,18.0,20.142857142857142,21.071428571428573,21.833333333333332,7.151423434733637,2.0,0,0,0,0,0,36.0,2,4
2025-10-06,LM06,Lemon Tart,dessert,12,168,0,41,10,0,none,,0,25.0,11.8,22.4,0,0.0,0,4,0,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,4,19.0,34.0,25.0,15.0,15.0,20.0,21.142857142857142,21.466666666666665,7.164728420068247,0.0,1,0,0,0,0,21.0,2,4
2025-10-07,LM06,Lemon Tart,dessert,15,210,1,41,10,0,none,,1,27.4,0.0,27.9,0,0.0,1,4,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,3,12.0,19.0,34.0,14.0,17.0,19.571428571428573,20.928571428571427,20.433333333333334,7.590721152765917,-3.0,0,0,0,0,0,27.0,2,4
2025-10-08,LM06,Lemon Tart,dessert,15,210,2,41,10,0,none,,0,25.3,0.0,25.4,0,0.0,0,4,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,2,15.0,12.0,19.0,16.0,18.0,19.714285714285715,20.785714285714285,20.2,7.476948702830735,-2.0,0,0,0,0,0,28.0,2,4
2025-10-09,LM06,Lemon Tart,dessert,19,266,3,41,10,0,none,,0,29.2,0.0,29.6,0,0.0,0,4,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,1,15.0,15.0,12.0,17.0,16.0,19.571428571428573,20.571428571428573,20.2,7.568732673685509,1.0,0,0,0,1,0,30.0,2,4
2025-10-10,LM06,Lemon Tart,dessert,26,364,4,41,10,0,none,,0,21.0,0.0,20.2,0,0.0,0,4,1,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,19.0,15.0,15.0,25.0,24.0,19.857142857142858,20.785714285714285,20.266666666666666,7.492853738253366,1.0,0,0,0,0,1,37.0,2,4
